INCOME,FIXEDINCOME,VARIABLEINCOME,OTHERINCOME,PERSONALASSETS,RESIDENCEVALUE,LIQUIDASSETS,FINANCIALASSETS,AGE,HASLPA,HASCRITICALILLNESS,NUMBERSOURCEOFFUNDS,COMMITMENTAMOUNT,INCOMEQUALIFIED,PERSONALQUALIFIED,FINANCIALQUALIFIED
866886.95891408,863907.9659381598,3872.690881786943,-893.6979058667058,4034783.999999999,2067000.0,101972.0,2156570.0,50,False,True,2,1631461.9004071385,True,True,True
1200534.17334708,223424.47395189997,977184.174222447,-74.47482726706498,3324287.1999999997,1102400.0,1536469.9999999998,1532887.2,52,False,False,4,1177587.0451485645,True,True,True
859439.47644672,761132.70791064,23831.943887146143,74474.82464893363,3922408.1,2756000.0,213589.99999999997,3958993.999999999,46,True,False,4,1639086.3476060652,True,True,True
430464.48646734,430464.48646734,0.0,0.0,3590075.84,1887860.0,40072.24,1919554.0,55,False,False,1,1370379.249781888,True,True,True
394716.57064605993,394716.57064605993,0.0,0.0,1629347.2,522261.99999999994,25492.999999999996,607284.6,50,False,False,1,668952.7264158743,True,False,True
476638.87775946,476638.87775946,0.0,0.0,150477.59999999998,964600.0,22048.0,964600.0,52,False,False,1,29402.24277885077,True,False,False
427485.49349141994,428974.9899793799,0.0,-1489.4964879600032,971627.8,1047280.0,136559.8,1282918.0,52,False,True,1,587419.4140459958,True,False,False
330668.22144329996,323220.73897594,6404.834919862592,1042.6475474973777,1977981.2,1378000.0,95633.2,1378000.0,48,False,False,3,1985614.6196025223,True,False,True
625588.52705154,580903.63226116,44089.09619299115,595.7985973887828,6563345.1,1653599.9999999998,343190.89999999997,3619868.2,54,False,False,4,3857454.0877661216,True,True,True
303857.28456356,285983.32665292,0.0,17873.957910639987,682385.6,661440.0,82680.0,767545.9999999999,47,False,True,2,743957.9504433024,True,False,False
327689.22845359996,327689.22845359996,148.94964929205938,-148.94964929205938,861830.1379999999,1240200.0,2095.9379999999996,1362842.0,47,True,False,2,943930.7383723136,True,False,False
2591723.8977317996,0.0,2591723.8978075897,-7.578991780996087e-05,9094800.0,2618200.0,11024.0,5316324.0,55,False,False,3,9010778.447129564,True,True,True
394716.57064605993,394716.57064605993,0.0,0.0,1490169.2,522261.99999999994,25492.999999999996,605906.6,50,False,False,1,1450752.079261472,True,False,False
1467154.0456013998,1446301.0947423996,20033.727830583877,819.2230284158569,3486477.8,2287480.0,19981.0,3186487.1999999997,52,False,True,4,513297.90694323234,True,True,True
353010.6688316,204061.01953951994,149024.12411672878,-74.47482464871544,1008007.0,992160.0,62009.99999999999,1405560.0,49,False,False,3,991268.115980131,True,False,False
315773.25650858,312794.2635326599,1638.446142267999,1340.5468336520066,779742.678,474031.99999999994,136630.07799999998,564980.0,49,False,False,2,148427.38877764557,True,False,False
744748.24648796,232361.45290446395,512833.64254090795,-446.8489574119247,10370276.8,895699.9999999999,33623.2,8665828.6,52,False,False,4,6548914.621055417,True,True,True
4006745.5661168,0.0,4007788.2136942,-1042.6475773996074,35901034.0,3031599.9999999995,880541.9999999999,17270474.0,51,False,False,3,41770576.15276611,True,True,True
308325.77404121996,297899.29859793995,9681.727204398587,744.7482388813979,865273.7599999999,564980.0,114787.4,657995.0,61,False,False,3,374426.4727168025,True,False,False
324710.23547767993,372374.12324398,-46919.13953472198,-744.7482315780766,6220291.999999999,647660.0,723450.0,1452412.0,61,False,False,2,5095353.817517178,True,True,True
382800.59870104,390248.0811684,-6255.885270101991,-1191.597197257972,2099300.32,413399.99999999994,164174.91999999998,552991.3999999999,64,False,True,1,1170448.649403063,True,True,True
351521.17234363995,327689.2284536,22342.447395189978,1489.4964948499585,3196270.9999999995,826799.9999999999,1410383.0,910858.0,63,False,False,2,411844.8127841485,True,True,True
579414.1357732,560050.6813608198,19959.25300618595,-595.7985938059174,5691829.0,826799.9999999999,188096.99999999997,3070183.9999999995,58,False,True,3,5866617.021887711,True,True,True
670273.4218419199,297899.2985979399,372374.12324398,-7.441529857231896e-11,676598.0,0.0,385150.99999999994,36517.0,56,False,True,2,374497.55217460904,True,False,False
302367.78807559994,290451.81613058,297.8992985979361,11618.072646421999,1218634.2999999998,668330.0,37481.6,774435.9999999999,63,True,False,3,1043759.3037831888,True,False,False
1489496.4929208,148949.64929208002,1353207.563878352,-12660.720249631724,11513879.0,1309100.0,171423.19999999998,6086625.999999999,59,False,False,4,2422183.2076823236,True,True,True
971151.71342956,695594.862228188,275407.9015583636,148.9496430084408,8746551.84,551200.0,308120.8,5328285.04,65,False,False,5,7830565.783248707,True,True,True
353010.6688316,104264.75450858998,248745.91433072678,-7.716798495864324e-06,7891626.859999999,0.0,1421324.3199999998,2490046.0,57,False,False,4,4468383.503913345,True,True,True
762622.20441238,0.0,761132.7079106399,1489.4965017400539,47221304.0,11024000.0,421667.99999999994,48728835.99999999,64,False,False,2,33402515.745451216,True,True,False
321731.24248798,320241.74598899594,0.0,1489.4964989840348,812193.2,826799.9999999999,54155.399999999994,843335.9999999999,56,False,False,3,423603.7560798891,True,False,False
2755568.5119586,2681093.6874228,74474.82464879584,-0.0001129958576623019,6860510.8,3582799.9999999995,738194.6,5888745.199999999,62,False,False,3,7158250.482778568,True,True,True
752195.72895532,744748.2464879599,2681.093687422766,4766.388779937085,3887530.92,2342600.0,167482.12,3927299.999999999,58,False,False,3,3686697.15280226,True,True,True
531750.24799312,521323.77254984,10724.374749456892,-297.89930617687935,3507423.4,1653599.9999999998,31693.999999999996,2130801.4,56,False,True,3,4066726.006624625,True,True,True
688147.3797663399,0.0,689636.8762542999,-1489.4964879599431,70140.2,0.0,113685.0,166738.0,59,False,True,1,37561.41626583759,True,False,False
1683131.0370446,1683131.0370446,6062.250726804922,-6062.250726804922,5327485.8,1929200.0,55119.99999999999,2046330.0,64,False,False,2,425334.82815196307,True,True,True
305346.7810653,303857.2845635599,0.0,1489.4965017399982,2268739.1999999997,358280.0,32245.199999999997,647660.0,63,True,False,1,1263015.48084957,True,True,True
831139.0430928,819223.0711477799,11379.753206460571,536.218738559307,10616112.0,964600.0,507103.99999999994,4242862.0,58,True,True,2,1150766.9113155364,True,True,True
347052.68286597996,353010.6688316,-5957.9859722481715,6.628169000520831e-06,681172.96,130910.0,250933.8,419904.16,59,False,False,2,262745.8403599164,True,False,False
638993.99548452,321731.24248798,318007.50125857175,-744.7482620316894,5439379.399999999,865383.9999999999,17087.199999999997,2726924.1999999997,60,False,False,4,3158366.552997513,True,True,True
302367.78807559994,288962.31964262,297.8992985979361,13107.569134382004,1243989.5,668330.0,37481.6,790145.2,63,False,False,3,1333054.160160801,True,False,False
372374.12324398,372374.12324398,148.94964929204363,-148.94964929204363,687484.2,475409.99999999994,85436.0,588957.2,65,False,False,2,472829.6645483276,True,False,False
531750.24799312,521323.77254984,10724.374749456892,-297.89930617687935,3521065.5999999996,1653599.9999999998,31556.199999999997,2130801.4,56,False,False,3,4138579.1193391066,True,True,True
1094779.92234364,1042647.5450859,52132.37725498397,2.7559718228854345e-06,9428276.0,964600.0,716560.0,2462486.0,64,False,True,2,3093147.0537924664,True,True,True
1044137.0415876398,716447.81312026,326497.6312637831,1191.597203596549,14522741.999999998,1378000.0,51674.99999999999,3412616.9999999995,59,False,True,4,10190426.060259162,True,True,True
832628.5395807599,819223.0711477799,13196.938927559326,208.529505420555,10013926.0,964600.0,446471.99999999994,3855643.999999999,58,False,False,2,763756.5853397386,True,True,True
315773.25650858,278535.84418556,37252.30728932718,-14.894966307211469,1814095.66,413399.99999999994,59240.219999999994,546693.94,56,False,False,3,1642871.0611638236,True,False,True
439401.46543644,233850.949403448,204090.80946937978,1459.706563612182,3039867.9999999995,964600.0,225991.99999999997,2255786.0,60,False,False,4,644822.4465316258,True,True,False
417059.01803436,321731.242478334,95327.77555051398,5.512042039314972e-06,2427347.0,316940.0,71656.0,626990.0,64,False,False,4,1332158.255887891,True,True,True
405143.04608933994,405143.046094852,0.0,-5.512018557138018e-06,1173367.0,1240200.0,8268.0,1307033.0,59,False,False,2,402545.976973211,True,False,False
446848.94789002,446848.94789002,0.0,0.0,2193638.1999999997,1033500.0,296270.0,1102262.2,58,False,False,1,2333211.2706077485,True,True,True
372374.12324398,372374.12324398,0.0,0.0,94793.998,0.0,14594.398,22048.0,57,False,False,1,45600.80503813882,True,False,False
312794.26353265997,312794.26353265997,44.68489478899029,-44.68489478899029,954719.74,447849.99999999994,55436.939999999995,498284.8,58,True,False,2,623999.0552161264,True,False,False
866886.95891408,832628.5395807598,34854.21793539392,-595.798602073857,6172061.999999999,1874080.0,518127.99999999994,2222714.0,63,False,False,3,7255437.749320017,True,True,True
405143.04608933994,405143.046094852,0.0,-5.512018557138018e-06,1171989.0,1240200.0,8268.0,1305655.0,59,False,True,2,308521.70230849035,True,False,False
1172233.7399793798,1111164.3837663198,62112.00375683669,-1042.6475437767779,2892422.0,206699.99999999997,82680.0,1077596.0,65,False,False,5,2528694.0164157473,True,True,True
434932.97595878,434932.9759449999,0.0,1.378002522614139e-05,1467570.0,861249.9999999999,252173.99999999997,997672.0,58,False,True,2,1080379.6299437291,True,False,False
610693.5621306,610693.562127844,0.0,2.756026807554019e-06,2630050.8,1102400.0,133390.4,1178190.0,63,True,True,2,567354.6771545758,True,True,True
977109.69939518,695594.8622281881,280174.2903322376,1340.546834754272,8778824.6,551200.0,308120.8,5360557.8,65,True,False,5,1410326.3590433951,True,True,True
1279477.4874707798,521323.77254984,703787.0929337678,54366.62198717202,18085561.0,1378000.0,261819.99999999997,17032080.0,58,False,False,4,7135445.464362032,True,True,True
372374.12324398,372374.12324398,0.0,0.0,2261160.1999999997,564980.0,44371.6,685830.6,60,False,False,1,916841.3227713626,True,True,True
1358420.8016082598,1304798.92786256,53621.873747077996,-1.3780438313565537e-06,4874991.9399999995,2067000.0,27559.999999999996,3067427.9999999995,57,False,True,3,2662569.105662708,True,True,True
588351.1147285199,265130.37575257994,323816.53756974597,-595.7985938060057,1250535.0,643526.0,64628.2,797310.7999999999,60,False,True,4,1063121.12451767,True,False,False
372374.12324398,372374.12324398,0.0,0.0,672188.3999999999,564980.0,44371.6,691480.3999999999,60,False,False,1,82659.00300407448,True,False,False
6494204.709415799,5957985.9719588,543666.2199367619,-7447.482479762462,39307450.0,7578999.999999999,6380139.999999999,9487530.0,63,False,False,4,15603484.967687018,True,True,True
353010.6688316,99796.26502955196,253214.40380755995,-5.511931739233521e-06,372886.8,329342.0,2893.7999999999997,782703.9999999999,58,False,False,2,125159.8648036907,True,False,False
315773.25650858,278535.84418556,37252.30728932718,-14.894966307211469,1922819.86,413399.99999999994,79400.36,566358.0,56,False,False,3,1243995.1393812192,True,False,True
350031.67585567996,354500.16533333994,-3127.9426354781663,-1340.546842181803,910044.98,135044.0,268944.25999999995,523419.52,59,False,True,2,351264.16819844575,True,False,False
353010.6688316,99796.26502955196,253214.40380755995,-5.511931739233521e-06,394934.8,329342.0,2893.7999999999997,804751.9999999999,58,False,False,2,368549.9564744418,True,False,False
372374.12324398,372374.12324398,0.0,0.0,599843.3999999999,564980.0,44371.6,705536.0,60,False,False,1,713722.203215185,True,False,False
1489496.4929208,1415021.6683850002,74489.71961408896,-14.895078289085832,3942843.84,4133999.999999999,78931.84,5986031.999999999,65,False,False,3,3251804.626439843,True,True,False
770069.68687974,67027.34218419198,702893.3950384839,148.94965706412495,5586412.0,2756000.0,22048.0,3110145.9999999995,65,False,False,3,1809342.745293966,True,True,True
862418.4694364199,570477.15681788,293430.80912027997,-1489.4965017399984,8637855.2,620100.0,82680.0,3387675.1999999997,60,False,False,4,10014886.55539045,True,True,True
420038.01102406,400674.5566166408,18722.970916245926,640.4834911731925,1489356.18,689000.0,81040.18,829555.9999999999,65,True,True,5,861431.4210435573,True,False,False
849013.0010034399,832628.5395807599,16384.461422679924,-6.185771693850788e-11,10177081.2,6889999.999999999,227369.99999999997,7025595.199999999,57,True,False,2,10823443.765275346,True,True,True
1653341.1071475998,312794.26352714794,1340546.84367006,-4.960813030103796e-05,68849358.5,2756000.0,41340.0,59713218.49999999,60,True,False,5,46190673.3877106,True,True,True
890718.90280412,819223.0711477798,72240.57990996592,-744.7482536259587,8492614.0,2756000.0,826799.9999999999,2856594.0,60,False,False,3,5268642.417433117,True,True,True
579414.1357732,560050.6813608198,19810.303357389952,-446.84894500991845,5691829.0,826799.9999999999,188096.99999999997,3071561.9999999995,58,True,False,3,5763406.717678251,True,True,True
312794.26353265997,268109.36874228,14.894964929208,44669.99982545077,2811602.3,1515799.9999999998,187614.7,1659387.6,65,False,False,3,2071423.8302593848,True,True,True
1123080.35571134,4468.489478900189,1108781.1893731817,9830.676859257768,6268521.999999999,1653599.9999999998,1653599.9999999998,3760561.999999999,63,True,False,4,3725843.52177018,True,True,True
394716.57064605993,372374.12324398,22044.54809608217,297.89930599771924,4144197.2,813019.9999999999,110240.0,1255358.0,63,False,False,3,3762302.201738463,True,True,True
305346.7810653,218955.98447424,83411.80360687198,2978.992984187973,8740378.399999999,2480400.0,95082.0,3433700.4,61,False,True,4,5552665.497608482,True,True,True
372374.12324398,372374.12324398,0.0,0.0,15709.2,0.0,137.79999999999998,37206.0,60,False,False,1,9627.8830675259,True,False,False
8534814.904810999,0.0,7864541.482913961,670273.4218970387,55689802.99999999,13407939.999999998,557401.0,41152592.0,57,False,False,4,15177906.781808876,True,True,True
382800.59870104,388758.58466666,-6255.885270101991,297.8993044819853,2097936.0999999996,413399.99999999994,164188.69999999998,552991.3999999999,64,False,False,1,1885427.183138001,True,True,True
434932.97595878,434932.9759449999,0.0,1.378002522614139e-05,962395.2,861249.9999999999,4685.2,996294.0,58,False,True,2,681222.0345213911,True,False,False
333647.21443299996,305346.7810653,25336.335345685202,2964.0980220147403,2864862.0,689000.0,137800.0,1829984.0,60,False,False,4,1867167.1119087315,True,True,True
1403105.6964262,1042647.5450858999,360905.000246726,-446.8489064258332,26832057.72,6559279.999999999,63994.31999999999,14795999.4,64,False,True,4,1339950.2446908392,True,True,True
573456.1497938,296409.80210997997,278535.8441855599,-1489.4965017399152,8287705.399999999,2342600.0,18327.4,5044858.0,57,False,False,3,3147892.4581839987,True,True,True
965193.72745016,832628.5395807599,132563.6983797965,1.4894896034503913,11971402.56,592540.0,1873556.36,1788506.2,58,False,False,2,13401447.578540746,True,True,True
327689.22845359996,327689.22845359996,0.0,0.0,2463175.0,1653599.9999999998,28248.999999999996,1722499.9999999998,60,False,False,1,290762.5950584168,True,False,False
1653341.1071475998,521323.7725498399,1136485.824153966,-4468.4895562060665,41661349.599999994,5512000.0,439581.99999999994,29898741.6,64,False,False,3,42819456.48205102,True,True,True
366416.13727836,364926.64077662,148.94964929206674,1340.5468524479072,2159794.52,1378000.0,8736.519999999999,2382562.0,56,False,False,2,868916.5996778173,True,True,False
437911.9689346999,233850.94940344797,204090.80946937972,-29.789938127812217,3279088.8,964600.0,225991.99999999997,2235942.8,60,False,False,4,464009.88697647233,True,True,True
2740673.5470789997,1936345.4408246,792858.983211672,11469.123042727471,13529203.999999998,2756000.0,826799.9999999999,3235543.9999999995,64,False,False,3,14955481.386178376,True,True,True
372374.12324398,193634.54408245996,178739.57916151997,6.201274881001084e-11,2458186.6399999997,1102400.0,173187.03999999998,1706928.6,59,False,False,2,1252589.73724622,True,True,True
1757605.8617182,1759095.3581992697,2234.244739518924,-3723.7412205887254,8594586.0,1929200.0,332098.0,3225897.9999999995,56,False,False,3,7066851.187322561,True,True,True
397695.56362198,321731.242478334,75666.421843298,297.89930034800153,2425969.0,316940.0,71656.0,625612.0,64,False,True,4,1778759.101112129,True,True,True
1504391.4579382,1117122.3697457202,379821.6057072059,7447.482485273831,13766853.88,3031599.9999999995,507737.87999999995,3279639.9999999995,56,False,False,4,5735407.5082918415,True,True,True
446848.94789002,446848.94789002,0.0,0.0,2192260.1999999997,1033500.0,296270.0,1100884.2,58,False,False,1,700298.7682671278,True,True,True
969662.21692782,372374.12324398,449083.19263298396,148204.90105085596,15781544.999999998,3444999.9999999995,496079.99999999994,10648495.0,59,False,True,4,18066387.452323668,True,True,True
434932.97595878,369395.13025427994,65686.79534130737,-148.9496368073033,9055527.0,3444999.9999999995,232192.99999999997,5626374.0,69,False,False,4,8390126.443408117,True,True,True
1395658.2139863998,625588.5270653199,768580.190378,1489.4965430797756,18031130.0,3444999.9999999995,496079.99999999994,6326397.999999999,71,False,False,5,13804207.620084984,True,True,True
485575.85671478,12511.770541030755,472319.33792508405,744.7482486651758,11922455.999999998,2411500.0,1067950.0,7715421.999999999,73,True,True,3,13895368.471924497,True,True,True
1992648.4083506,276748.44839174,1715899.95997264,-1.3780096697918522e-05,5711093.4399999995,2521740.0,61844.63999999999,5120648.0,74,False,False,3,5382336.603336524,True,True,False
636015.0025085999,440890.96192439995,193932.44338611513,1191.5971980847032,5807305.399999999,551200.0,633328.7999999999,1556726.6,72,False,False,5,5950530.575807755,True,True,True
411101.03206874,361947.647796566,50642.88076151198,-1489.4964893380027,7359071.199999999,1378000.0,691756.0,4706421.199999999,74,False,False,4,4051712.9678788823,True,True,True
364926.64077662,13405.468436838384,13258.008284089383,338263.16405569226,1111219.2,0.0,344500.0,11575.2,66,True,False,3,863518.4855302847,True,False,True
479617.8707353799,193634.54408245994,284493.83015393594,1489.496498983968,4637521.199999999,964600.0,96460.0,972041.2,74,False,False,3,373532.8450788058,True,True,True
484086.36022682,53621.87374707795,430762.38576534536,-297.89928560329696,25149877.999999996,1653599.9999999998,505725.99999999994,9808604.0,71,False,True,4,8510761.51183824,True,True,True
4754472.8056358,709000.3306666799,4046961.971435032,-1489.496465911956,253983865.2,3610359.999999999,502969.99999999994,222493809.2,75,False,False,5,72647393.40625355,True,True,True
525792.2620275,443869.95491409994,81773.35746474174,148.94964865822945,1087517.6,447849.99999999994,8681.4,916370.0,67,True,False,4,1148305.9508762972,True,False,False
318752.24949828,318752.249502414,0.0,-4.134026485790318e-06,4987671.0,530530.0,18603.0,530530.0,75,False,True,2,1180440.8474669142,True,True,True
1190107.69789002,1184149.711918888,6106.935621168128,-148.9496500360437,9381424.0,1102400.0,6551011.999999999,2304016.0,67,False,False,3,7520995.009689379,True,True,True
2949203.0560824,796880.6237594797,2148300.7917745607,4021.640548359042,46248573.8,1791399.9999999998,1318746.0,43484168.0,67,False,False,5,28648451.10393238,True,True,True
497491.82865979994,336626.20740892,161118.835646392,-253.21439551203798,10436972.0,137800.0,1040390.0,555334.0,73,False,False,3,8379594.154305007,True,True,True
631546.51303094,445359.45140619396,186187.06162887998,-4.1339543856756745e-06,5670470.0,2342600.0,234259.99999999997,2756000.0,69,False,False,3,779987.2649451431,True,True,True
373863.61974572,342584.1933883199,31279.426353265993,4.134013339165893e-06,7825661.999999999,2204800.0,3389879.9999999995,2264054.0,71,True,True,2,2880139.0349578457,True,True,True
2532144.0380756,2261055.676356022,267066.7211969874,4021.6405225903463,10134859.28,3307199.9999999995,998719.28,6939607.999999999,67,False,False,4,6689519.483167204,True,True,True
591330.10771822,256193.39680001597,330727.80129896005,4408.90961924396,13333872.499999998,895699.9999999999,44096.0,3860122.499999999,71,True,False,5,2248951.7030779053,True,True,True
962214.73447424,893697.8957938201,68218.93937855614,297.899301863713,13066195.999999998,1653599.9999999998,799239.9999999999,2469376.0,68,False,False,3,8286144.905271179,True,True,True
545155.7164261,545155.7164261,297.8992985979163,-297.8992985979163,3086306.5999999996,482299.99999999994,3996.2,1036256.0,67,False,False,3,2955541.28742502,True,True,True
342584.19338832,99796.26503092998,242341.07941237994,446.84894501001014,19104040.799999997,2067000.0,55119.99999999999,11364366.0,68,False,False,5,17949807.870258585,True,True,True
431953.9829690799,336626.20740892,94434.0776555332,893.6979046267264,6737730.999999999,1041768.0,99905.0,1153386.0,75,True,False,3,2773109.3934488688,True,True,True
338115.70391066,132565.18787628997,207040.01252921997,-1489.4964948499444,2402611.9,1378000.0,170251.9,1529579.9999999998,72,False,False,2,520845.78224416845,True,True,False
434932.97595878,421527.50751202,12151.312389807628,1254.1560569523235,4130554.999999999,1515799.9999999998,396863.99999999994,1631551.9999999998,74,False,True,3,4664331.929333542,True,True,True
583882.62525086,580903.63226116,1340.5468435735602,1638.4461461264195,11067269.2,3169399.9999999995,73034.0,6142297.199999999,72,False,False,3,567859.366299071,True,True,True
1012857.6152302398,107243.747495534,905613.8677388399,-4.134216327493752e-06,7931767.999999999,585650.0,337610.0,2024282.0,69,True,False,4,6441147.259415685,True,True,True
1985349.8754465997,317113.80335049983,1671215.0650582397,-2978.9929621399524,5744468.6,2714660.0,67659.79999999999,5170669.399999999,74,True,False,3,2369598.4356118166,True,True,False
668783.92535396,72985.32815670196,595798.5971958799,1.3781529737960487e-06,1584699.9999999998,0.0,252173.99999999997,779947.9999999999,69,False,False,2,369599.56916476105,True,False,False
1245665.9170893598,240255.78431821195,111920.76648316187,893489.3662879858,7997498.6,3031599.9999999995,30315.999999999996,5145314.199999999,75,False,False,6,1563793.4195337603,True,True,True
455785.92685912,193634.54408246,262151.382758746,1.7914009708634035e-05,4710555.199999999,964600.0,96460.0,972041.2,74,True,False,3,5321152.686721166,True,True,True
408122.03907903994,297899.29860069597,110222.740483856,-5.512040385676232e-06,12911859.999999998,895699.9999999999,385839.99999999994,5263960.0,72,False,False,4,13541729.427103914,True,True,True
478128.37424742,0.0,478128.37429427204,-4.685193449000084e-05,22553726.0,11024000.0,6232693.999999999,12876031.999999998,66,False,False,2,7667383.08252308,True,True,True
378332.1092233799,211508.50200688,166823.60721374396,2.755962645037261e-06,6504159.999999999,1805180.0,31693.999999999996,1834118.0,75,False,False,3,6174240.611759395,True,True,True
537708.2339725199,536218.7374682996,1340.5468436838187,148.94966053645948,10988227.12,723450.0,689000.0,780829.9199999999,66,True,False,3,6811387.725887649,True,True,True
308325.77404121996,241298.43185702802,67027.34218419196,-3.4231037342593574e-11,2731885.0,964600.0,275600.0,1925755.0,69,False,False,3,1019503.6603370924,True,True,False
574945.64629554,271088.3617292239,304899.9321086459,-1042.6475423298355,7315801.999999999,689000.0,111618.0,6774247.999999999,71,False,False,4,5352645.046359394,True,True,False
348542.17935394,268109.36874228,80432.81062075477,-9.09477808201613e-06,5036038.8,1102400.0,173076.8,1842386.0,66,False,False,3,5806991.075013939,True,True,True
1191597.1943917598,297899.29859793995,893697.8957938198,0.0,57207669.99999999,2480400.0,59253.99999999999,57933875.99999999,66,True,False,2,17656486.823929444,True,True,False
585372.1217388199,583882.6252508599,893.6978956697785,595.7985922901877,10935808.0,3169399.9999999995,73034.0,6136233.999999999,72,False,True,3,233358.5270716025,True,True,True
2338509.4939518,1489496.4929207999,837097.0290529078,11915.971978091957,7395312.6,1736279.9999999998,1785474.6,3112901.9999999995,69,False,True,4,762808.5614514607,True,True,True
853481.4904810998,774538.176347754,79092.26377662997,-148.949643284028,9758444.8,1515799.9999999998,897766.9999999999,3478209.8,67,False,False,5,2931484.307907715,True,True,True
534133.44238488,459658.61773883994,74474.82464879597,-2.7558677489594097e-06,1423060.6,1102400.0,172250.0,1216498.4,73,False,False,3,700455.2262392943,True,False,False
3962060.6713402,640483.4919862597,3317108.68989006,4468.489463879946,153935002.0,2067000.0,6931339.999999999,72949942.0,73,False,False,4,96638577.6362747,True,True,True
904124.3712371,811775.588670774,92497.73221512196,-148.949648796001,10341338.8,1515799.9999999998,915681.0,3217767.8,67,False,False,5,2600483.627599039,True,True,True
1190107.69789002,1184149.711918888,6106.935621168128,-148.9496500360437,3873420.2,1102400.0,876270.2,2304016.0,67,False,False,3,1269797.249411845,True,True,True
530260.7515051599,104264.75450858998,425995.99699105794,5.511952410267041e-06,14635737.999999998,620100.0,377571.99999999994,7274461.999999999,67,False,False,4,7910783.252823753,True,True,True
460254.41633677995,271088.3617182,189017.10495944897,148.9496591309375,10853128.0,826799.9999999999,27559.999999999996,2076646.0,75,False,True,4,6666313.777548868,True,True,True
573456.1497938,89369.78957938199,483788.46092095994,297.8992934580106,11922455.999999998,1378000.0,1488239.9999999998,1477216.0,70,False,True,3,10424093.54142894,True,True,True
1431406.129725,1431406.129725,297.8992985978136,-297.8992985978136,8509150.0,308672.0,1000428.0,398241.99999999994,67,False,False,2,9882284.360024327,True,True,True
